STATE,COUNTY,POPULATION,RISK_SCORE,RISK_RATNG,RISK_NPCTL,RISK_SPCTL,FIPS,NDVI_summertime_max,Tree_canopy_cover,Public_park_cover,1kAccessibleParks,Share_of_the_tract_s_land_area_that_is_covered_by_impervious_2,Life_expectancy_raw_value_2021,Access_to_exercise_opportunities_raw_value_2021,Adult_smoking_raw_value_2021,Excessive_drinking_raw_value_2021,Uninsured_raw_value_2021,Adult_obesity_raw_value_2021,feasibility_index,environment_index,community_index,overall_index,result
Georgia,Houston,139900,8.116956057165800,Relatively Low,40.32463399108850,54.71698113207550,13153,0.801438280147971,0.481298980712891,0.08019,3,36.17391304347830,77.334149502,0.7666404575,0.1819079475,0.1517972355,0.1200387582,0.37,2.90826132785449E-09,8.01429829183169E-10,1.02136959772212E-08,1.39233871342589E-08,0.0019478818600828200
Georgia,Muscogee,189885,11.105132211321800,Relatively Low,66.26352641629540,81.76100628930820,13215,0.762301391201632,0.539382362365723,0.03207,16,49.264150943396200,74.277825204,0.876535798,0.1936125791,0.1750322973,0.1446328455,0.379,3.38933643221836E-09,8.59838616101466E-10,1.01164030899098E-08,1.43655781382296E-08,0.002727807804777740
Georgia,Putnam,21218,8.2299398287862,Relatively Low,41.502227880331,55.9748427672956,13237,0.8390844495778,0.677689208984375,0.18044,1,7.0,79.258942022,0.6412008672,0.2047178552,0.1690647,0.1897080471,0.361,2.42469844648767E-09,8.20813724353343E-10,1.15457203748276E-08,1.47912325456686E-08,0.0003138403721539970
Georgia,Worth,21679,11.220214826611800,Relatively Low,67.31381285805220,83.64779874213840,13321,0.829558536934863,0.387171401977539,0.00654,1,47.8,74.627370344,0.5166751234,0.2316614364,0.1640712146,0.1840449161,0.44,1.95479653104877E-09,8.0481874533126E-10,1.13226103120649E-08,1.4082225588445E-08,0.00030528856853189800
Georgia,Chattahoochee,11267,0.009268801295278,Very Low,0.095480585614258,0.628930817610063,13053,0.809807537208263,0.655963973999023,0.00739,0,17.4,79.029034433,0.8366024674,0.1893049421,0.1742773396,0.1043753295,0.43,3.15694642646393E-09,7.31051261958341E-10,1.12585827096183E-08,1.51465803980406E-08,0.0001706565213447230
Georgia,Thomas,44720,10.116098276546600,Relatively Low,58.94334818586890,72.95597484276730,13275,0.844723651787339,0.482758331298828,0.01936,0,31.727272727272700,75.267978393,0.4586314848,0.2144124133,0.1567811739,0.1704784622,0.367,1.73066071811015E-09,7.83429190087259E-10,1.04887487434154E-08,1.30028386516128E-08,0.0005814869445001250
Georgia,Colquitt,45498,11.771652303133800,Relatively Low,71.48313176320820,86.79245283018870,13071,0.818275736722104,0.383498992919922,0.01156,0,46.9,74.36854576,0.6411930195,0.2348230801,0.1489249128,0.238074809,0.398,2.41956256461328E-09,7.98862580213471E-10,1.12635211640271E-08,1.44819463088539E-08,0.0006588995931602330
Georgia,Pike,17869,3.6430097723815200,Very Low,4.551241247612980,7.547169811320760,13231,0.836944172981507,0.560398788452148,0.00272,0,6.75,76.036872854,0.3886619285,0.2014704202,0.1887300709,0.139476561,0.397,1.46662833794154E-09,6.6747198118792E-10,1.08244628101145E-08,1.2958563129244E-08,0.0002315565645564610
Georgia,Lamar,18317,5.88209804000197,Very Low,17.63208147676640,28.30188679245280,13171,0.842928172047036,0.560598335266113,0.00091,1,9.666666666666670,74.710125004,0.508216411,0.2189215476,0.1716851491,0.15169235,0.374,1.92287730665698E-09,6.92294196098271E-10,1.0427879976548E-08,1.30430514793032E-08,0.0002389095739463970
Georgia,Harris,32024,3.163348384791050,Very Low,2.991725015913430,3.144654088050320,13145,0.854562830593498,0.700542144775391,0.08782,0,2.0,79.361516044,0.1451099176,0.1572718639,0.1887358472,0.1187716014,0.307,5.47576959981358E-10,7.52044888189715E-10,1.02208031317402E-08,1.15204249799113E-08,0.0003689300895566790
Georgia,Rockdale,85215,10.930875169082500,Relatively Low,65.24506683640990,79.87421383647800,13247,0.806577746410677,0.559893989562988,0.08318,9,18.266666666666700,77.316196099,0.7892507188,0.1734195447,0.1401239314,0.1631922593,0.448,3.02421948895517E-09,7.72933970748054E-10,1.11013616758269E-08,1.48985151355301E-08,0.001269576967274200
Georgia,Monroe,26424,5.643195228494450,Very Low,15.531508593252700,26.41509433962260,13207,0.851175005051914,0.685998764038086,0.04599,0,5.4,77.755760379,0.6967529519,0.1991951256,0.1717073231,0.1428637843,0.364,2.62921976367685E-09,7.51617625224135E-10,1.07876349215637E-08,1.41684723104647E-08,0.0003743877123317180
Georgia,Randolph,7719,9.75644595969072,Relatively Low,55.95162316995550,69.18238993710690,13243,0.835056495691962,0.554306678771973,0.00637,1,29.5,75.747509533,0,0.2646281913,0.1256555505,0.1635129576,0.379,5.10626832502708E-12,7.93646325355339E-10,1.08119937409968E-08,1.16107463346772E-08,8.96233509573733E-05
Georgia,Taylor,8906,6.20361574298104,Very Low,20.623806492679800,31.446540880503100,13269,0.79541661287114,0.480491981506348,0.0174,0,19.666666666666700,75.106961594,0.5814057938,0.2533262312,0.1508860664,0.1640262442,0.458,2.19395353777358E-09,6.88782524631737E-10,1.14898928226718E-08,1.43726288850771E-08,0.00012800263285049600
Georgia,Pulaski,12010,8.520340569437800,Relatively Low,44.62126034373010,57.23270440251570,13235,0.829300191376583,0.4190185546875,0.04359,3,47.0,78.985165296,0.7177352206,0.2341563228,0.1501317585,0.1560857258,0.451,2.72371583715489E-09,8.19748202894743E-10,1.20733967737903E-08,1.561686081384E-08,0.000187558498374218
Georgia,Crawford,12630,3.97115696894908,Very Low,5.47422024188415,10.691823899371100,13079,0.829175222220844,0.593049278259277,0.01793,0,10.333333333333300,75.508586522,0.052810768,0.232179664,0.1685987509,0.1769472298,0.444,1.99283138423619E-10,7.02623749516255E-10,1.1542352403514E-08,1.24442592914538E-08,0.0001571709948510620
Georgia,Upson,27153,8.026461123888240,Very Low,39.24252068746020,52.83018867924530,13293,0.852886649857619,0.665668716430664,0.01597,2,7.142857142857140,72.750472614,0.7396236143,0.2361876002,0.1586952371,0.1455759599,0.224,2.80120612928109E-09,7.48343636783675E-10,8.63666945482084E-09,1.21862192208856E-08,0.00033089241050470700
Georgia,Schley,5010,3.429569728693580,Very Low,3.66008911521324,4.40251572327044,13249,0.833153915458314,0.563287353515625,0.00776,0,16.5,81.084820513,0.251497006,0.2179171502,0.1669246718,0.1581395349,0.276,9.49032073531363E-10,7.11631805999515E-10,1.10336999429958E-08,1.26943638225267E-08,6.35987627508586E-05
Georgia,Terrell,9315,9.396236063923440,Relatively Low,52.83259070655630,64.15094339622640,13273,0.829801607214527,0.414810256958008,0.01035,0,49.75,74.214835749,0.6395061728,0.2444128328,0.1373759524,0.1659541985,0.354,2.41319719411885E-09,8.19442900979135E-10,1.01855070133118E-08,1.34181471084098E-08,0.00012499004031483700
Georgia,Bibb,155547,14.748538349280700,Relatively Moderate,83.73647358370470,92.45283018867920,13021,0.784417007208934,0.516942558288574,0.04714,5,31.363636363636400,74.168583866,0.751174886,0.2053097145,0.1402691797,0.1602946478,0.391,2.86011403103204E-09,8.03109771939678E-10,1.0131877580971E-08,1.37951013839428E-08,0.0021457866349681500
Georgia,Dooly,14918,6.892279423768830,Very Low,27.466581795035000,38.9937106918239,13093,0.824807985323777,0.316149940490723,0.01145,6,67.33333333333330,79.516503427,0.2149081646,0.2418356586,0.146996114,0.1728174824,0.393,8.41600508924624E-10,8.40851732458933E-10,1.18712298636295E-08,1.35536821050131E-08,0.000202193829642585
Georgia,Jones,28669,4.701213926425620,Very Low,9.070655633354550,18.238993710691800,13169,0.855006893024436,0.726525650024414,0.18985,1,5.666666666666670,78.33093768,0.63409955,0.2035292496,0.1710673441,0.140238431,0.35,2.39790139671635E-09,8.32152054048398E-10,1.08056474395878E-08,1.40357008903525E-08,0.00040238950882551700
Georgia,Spalding,64073,9.532996598853890,Relatively Low,53.88287714831320,66.0377358490566,13255,0.82503641116482,0.552751579284668,0.00509,1,13.5,74.652252957,0.7208808703,0.2216144798,0.1562795407,0.1729716418,0.416,2.72537351122772E-09,7.15941542546086E-10,1.08610991231503E-08,1.43024141769241E-08,0.0009163985835580560
Georgia,Clay,3183,9.530901478400540,Relatively Low,53.85105028644180,65.40880503144650,13061,0.785363898584731,0.503627319335938,0.11817,0,28.0,75.540071402,0.2931196984,0.2710717138,0.1242918147,0.1678903573,0.407,1.10609664739086E-09,7.91060125169975E-10,1.10950756699818E-08,1.29922324425427E-08,4.13542758646133E-05
Georgia,Quitman,2513,3.9700436021525600,Very Low,5.442393380012730,10.062893081761000,13239,0.813843760982517,0.649636993408203,0.06997,2,6.0,70.930587021,0.4918424194,0.2516929324,0.1412405989,0.1931524548,0.289,1.86619578892728E-09,7.24792347947757E-10,9.19526049631309E-09,1.17862486331881E-08,2.96188428152018E-05
Georgia,Troup,67044,10.606247362208600,Relatively Low,62.57161043921070,75.47169811320760,13285,0.828125572910917,0.597910690307617,0.10128,6,11.0,75.731863485,0.7303710996,0.2170086037,0.1623848525,0.1427068724,0.503,2.78671653957674E-09,7.73711322904494E-10,1.16234702924853E-08,1.51838981549665E-08,0.0010179892679015800
Georgia,Newton,99958,9.80191495675819,Relatively Low,56.365372374283900,69.81132075471700,13217,0.824891967182308,0.559154319763184,0.00356,2,14.0,76.3217472,0.7280757918,0.1955249975,0.1498234765,0.1595791367,0.398,2.75763004817281E-09,7.21452419060168E-10,1.06802230071079E-08,1.41593054743409E-08,0.0014153358566041700
Georgia,DeKalb,691893,19.025817205043900,Relatively Moderate,92.488860598345,98.1132075471698,13089,0.744092180986606,0.495689506530762,0.06907,55,36.27586206896550,80.402244505,0.929217379,0.1571802183,0.1760262223,0.1708975241,0.271,3.7872765440018E-09,8.26297060124048E-10,1.04893633637804E-08,1.51029369679063E-08,0.010449616367535600
Georgia,Mitchell,23498,11.75820449488400,Relatively Low,71.3876511775939,86.16352201257860,13205,0.835266293954493,0.311548252105713,0.01392,0,65.0,73.211792846,0.6480125968,0.2465696294,0.1456618183,0.177103177,0.37,2.44529645977395E-09,8.55786725558009E-10,1.02869133629261E-08,1.35879965482581E-08,0.0003192907428909680
Georgia,Walton,83768,8.43581022637806,Relatively Low,43.66645448758750,56.60377358490570,13297,0.82517393574362,0.514689826965332,0.00422,1,12.933333333333300,76.852982502,0.6966622099,0.1993178377,0.1602871982,0.1536414227,0.323,2.63398361413462E-09,6.91340489590577E-10,1.02135054244079E-08,1.35388295281331E-08,0.001134120671912650
Georgia,Decatur,27842,15.517174093243600,Relatively Moderate,86.18714194780400,93.71069182389940,13087,0.813895167447397,0.418370399475098,0.10974,8,36.85714285714290,74.266507804,0.6196393937,0.2265681759,0.1414298371,0.1838001801,0.274,2.37907940824331E-09,8.28019117454566E-10,9.52676487498077E-09,1.27338634006786E-08,0.00035453622480169500
Georgia,Coweta,127317,7.538860967295440,Very Low,34.08656906429030,47.16981132075470,13077,0.83345291629391,0.614534301757813,0.01739,3,11.65,78.94401769,0.5052585279,0.1693790242,0.2009197213,0.1385882128,0.311,1.92192817591265E-09,7.35494421766883E-10,1.05496517438373E-08,1.32070743415168E-08,0.0016814850839389000
Georgia,Lee,28298,3.571896651091920,Very Low,4.232972628898790,6.289308176100630,13177,0.816446101021019,0.384324531555176,0.04766,0,45.0,75.970301437,0.5418050746,0.1775996039,0.173698939,0.1172910321,0.402,2.04451894507823E-09,7.69615432419175E-10,1.03138903141954E-08,1.31280246916928E-08,0.00037149684272552200
Georgia,Webster,2799,3.764237497570390,Very Low,4.8695098663271800,8.176100628930820,13307,0.823694391741912,0.525699996948242,0.00679,0,26.0,80.262534661,0,0.2433218782,0.15201652,0.1577079108,0.234,0.0,7.33968165454199E-10,1.05627072577596E-08,1.12966754232138E-08,3.16193945095755E-05
Georgia,Seminole,8729,10.029859283367400,Relatively Low,58.14767663908340,72.32704402515720,13253,0.807826382681876,0.25251392364502,0.12374,0,78.33333333333330,74.304827153,0.4509107572,0.2248604807,0.160003645,0.174190461,0.437,1.70152630319231E-09,9.17650498415433E-10,1.10389945137323E-08,1.36581713153401E-08,0.0001192221774116030
Georgia,Jasper,13900,5.086820404081310,Very Low,11.362189688096800,21.38364779874210,13159,0.859657616095046,0.717013854980469,0.17809,0,5.333333333333330,76.421863242,0.7079856115,0.2444713619,0.1627189204,0.1953651071,0.351,2.67160656740468E-09,8.2500761200324E-10,1.11502944374486E-08,1.46469086168565E-08,0.00020359202977430500
Georgia,Tift,40118,11.208992456558400,Relatively Low,67.25015913430940,83.01886792452830,13277,0.800355819608798,0.341923141479492,0.00705,2,54.44444444444440,74.967784288,0.7868039284,0.2157956904,0.1486466067,0.1973099666,0.384,2.97924256809335E-09,8.01441979639573E-10,1.07471827231456E-08,1.45278672708785E-08,0.0005828289791731030
Georgia,Charlton,12171,3.512629887747330,Very Low,4.010184595798850,5.031446540880500,13049,0.813393739013839,0.601649589538574,0.37356,0,2.0,76.676296918,0.7311642429,0.2484006354,0.1589147673,0.1838909258,0.364,2.75907188148147E-09,8.18247038909135E-10,1.12233521698279E-08,1.48006710902185E-08,0.00018013896783904900
Indiana,Lake,496005,20.386004035303700,Relatively Moderate,93.82558879694460,97.82608695652170,18089,0.654485952444491,0.087596206665039,0.03618,38,62.10169491525420,76.303058712,0.9164101168,0.2142751375,0.1697154358,0.0878167443,0.379,3.65214136499003E-09,7.11473006561267E-10,1.02156875807969E-08,1.45793019523482E-08,0.007231406664874480
Indiana,LaPorte,111467,9.729254852547570,Relatively Low,55.82431572246980,73.91304347826090,18091,0.857742385848746,0.130282773971558,0.02886,3,57.689655172413800,76.260870743,0.7533799241,0.2582166697,0.1763546299,0.0912285299,0.374,2.85822227685786E-09,7.50498600929104E-10,1.06386117019541E-08,1.4247332579741E-08,0.0015881074206659900
Indiana,Fulton,20836,5.425773964723450,Very Low,13.49458943348190,13.043478260869600,18049,0.879359857808853,0.062400579452515,0.00419,0,85.0,75.774484146,0.4520541371,0.2481844557,0.1927498718,0.1135311053,0.354,1.7058408841672E-09,8.21122218571338E-10,1.06033402043679E-08,1.31303033071064E-08,0.00027358299970687000
Indiana,St. Joseph,266931,10.429904978251400,Relatively Low,61.266709102482500,78.26086956521740,18141,0.827483557128481,0.146957578659058,0.03054,27,64.72,76.907833861,0.8364333854,0.2111092324,0.1745878503,0.1032889747,0.345,3.29417763485263E-09,7.79525744644422E-10,1.02061524169662E-08,1.42798557964633E-08,0.0038117361876057300
Indiana,Pulaski,13402,4.380638399096950,Very Low,7.352005092297900,5.434782608695650,18131,0.868838121808516,0.070378885269165,0.03855,0,91.25,74.574764384,0.3630055216,0.2498541536,0.178588916,0.096639935,0.346,1.36981305800269E-09,8.58341592894458E-10,9.99749537320517E-09,1.22256500241023E-08,0.0001638481616230190
Indiana,Starke,23363,6.0445540502819100,Very Low,19.41438574156590,19.565217391304300,18149,0.851963225211112,0.131768321990967,0.01837,1,72.71428571428570,74.758555459,0.5605872533,0.2681075182,0.1769485186,0.100286533,0.33,2.12050037124548E-09,7.94264232754387E-10,1.00773515780854E-08,1.29921161820853E-08,0.0003035348103620590
Indiana,Marshall,47051,6.568027987106540,Very Low,23.901973265436000,29.347826086956500,18099,0.864493317595006,0.118179521560669,0.00492,0,76.16666666666670,78.917194427,0.5413912563,0.2401050428,0.1733880439,0.1273286981,0.426,2.04295738836008E-09,8.05470109797043E-10,1.18409714927906E-08,1.46893989909477E-08,0.0006911509119230800
Indiana,Newton,14244,5.079042875970550,Very Low,11.330362826225300,8.695652173913040,18111,0.877087268051267,0.058593544960022,0.05597,0,89.25,76.375356104,0.4581578208,0.2652292462,0.1807935078,0.1318405732,0.325,1.7288733317105E-09,8.58726744956259E-10,1.06919769036206E-08,1.32795769802874E-08,0.00018915429450721300
Indiana,Jasper,33478,5.347930241709870,Very Low,12.858052196053500,11.956521739130400,18073,0.871574496446578,0.053954973220825,0.01708,0,88.125,77.647547146,0.575123962,0.2271902297,0.186738513,0.0963945731,0.357,2.17024884262214E-09,8.33162774212605E-10,1.06705485124949E-08,1.36739601293296E-08,0.0004577768372096960
Indiana,Porter,164343,8.792613280324360,Relatively Low,47.29471674092940,61.95652173913040,18127,0.727912884674412,0.131226186752319,0.04799,13,51.30303030303030,78.264378108,0.8018656103,0.2104637053,0.2127479465,0.0792658894,0.334,3.09224726269307E-09,6.69288209279172E-10,1.05399430071958E-08,1.43014784791681E-08,0.0023503478777019200
Indiana,White,24643,6.421539391569060,Very Low,22.533418204965000,25.0,18181,0.876612810259854,0.030848257541656,0.00057,2,90.5,76.455185989,0.4637828187,0.2324699678,0.1926730871,0.1155198656,0.302,1.76031197957973E-09,8.33121806880095E-10,1.0178734900722E-08,1.27721686871818E-08,0.00031474455295822200
Indiana,Floyd,74578,11.130935837072900,Relatively Low,66.58179503500960,82.6086956521739,18043,0.841497157058296,0.401207733154297,0.02377,3,35.35,76.199494679,0.8202553032,0.2150995255,0.1896792835,0.0755530153,0.318,3.11057867944449E-09,7.68343790129392E-10,9.72850770685318E-09,1.36074301764271E-08,0.001014814927697580
Indiana,Switzerland,10613,7.353166998389700,Very Low,32.240611075747900,41.30434782608700,18155,0.866069923189596,0.463117904663086,0.01173,0,12.666666666666700,75.285795874,0.4833694526,0.2761279693,0.1760570962,0.1145737855,0.411,1.82401023844673E-09,6.83947211922611E-10,1.11029040574307E-08,1.36108615078E-08,0.00014445207318228100
Indiana,Lawrence,46134,9.699487259806840,Relatively Low,55.53787396562700,72.82608695652170,18093,0.878432330197462,0.378416748046875,0.06344,1,31.6,76.620921183,0.7869033684,0.2473995664,0.1716656641,0.0932334997,0.326,2.97451153981946E-09,7.69231257807869E-10,1.017829040317E-08,1.39220332007974E-08,0.0006422790796855860
Indiana,Jackson,42376,10.393391439564500,Relatively Low,60.94844048376830,77.17391304347830,18071,0.877462017271321,0.293108959197998,0.11226,5,68.0,75.235267431,0.7001132717,0.2572383784,0.1713238038,0.1048663468,0.358,2.66743138057939E-09,9.17230068287726E-10,1.03289642213133E-08,1.39136256701804E-08,0.0005896038013995650
Indiana,Crawford,10713,7.527231864284430,Very Low,33.991088478676000,45.65217391304350,18025,0.89066522893937,0.586132202148438,0.20405,0,9.333333333333330,74.654579769,0.7508634369,0.2841154671,0.1694646133,0.1140204713,0.321,2.83340742617068E-09,8.20787107992615E-10,1.01705261881889E-08,1.38247207223522E-08,0.0001481042330985600
Indiana,Orange,19840,9.9048767166086,Relatively Low,57.288351368555100,75.0,18117,0.890397544829072,0.447368354797363,0.18571,0,27.83333333333330,75.936144384,0.826108871,0.2713615103,0.1654531072,0.1005706134,0.343,3.11734850158727E-09,8.43600605452043E-10,1.0392538608305E-08,1.43534877153443E-08,0.00028477319627243100
Indiana,Harrison,39364,8.353736284115280,Relatively Low,42.90260980267350,55.434782608695700,18061,0.87785448885598,0.427222938537598,0.06036,1,25.83333333333330,77.507462756,0.4108068286,0.2390496619,0.1939434715,0.0827156744,0.386,1.55529910190135E-09,7.57703188054999E-10,1.09419870013292E-08,1.32549892912856E-08,0.0005217693984621640
Indiana,Scott,24181,7.880940226199300,Very Low,37.61935073201780,52.17391304347830,18143,0.873617427532169,0.345284881591797,0.07158,0,36.0,71.897629449,0.5200363922,0.2739581672,0.167540171,0.0868433144,0.34,1.96237411908329E-09,7.67459502304647E-10,9.35797204009637E-09,1.20878056614843E-08,0.000292295228700352
Indiana,Ohio,6128,6.126930687998050,Very Low,20.21005728835140,21.73913043478260,18115,0.859987885341619,0.413590507507324,0.00015,0,23.5,78.745299549,0.6272845953,0.2318772179,0.1984300804,0.0749393873,0.284,2.36707867676103E-09,6.96764834596768E-10,1.02334139995826E-08,1.32972575109404E-08,8.14855940270426E-05
Indiana,Jefferson,32428,10.600881082316700,Relatively Low,62.47612985359640,79.34782608695650,18077,0.877874339992251,0.396471557617187,0.01921,0,38.42857142857140,75.520360136,0.6606019489,0.242843355,0.1873455859,0.0861265533,0.327,2.49280278646111E-09,7.91672653370962E-10,9.96963573193681E-09,1.32541111717689E-08,0.00042980431707812100
Indiana,Washington,28262,8.416494502284540,Relatively Low,43.47549331635900,57.60869565217390,18175,0.892121686786975,0.33819652557373,0.04998,0,44.333333333333300,75.110254555,0.4654659967,0.2596174135,0.1810116471,0.1042604326,0.382,1.75645096946619E-09,8.02299916144114E-10,1.06133635548587E-08,1.3172114440469E-08,0.0003722702983165340
Indiana,Perry,19338,7.20830380644799,Very Low,30.872056015276900,40.21739130434780,18123,0.891837100337532,0.606382331848144,0.2629,2,17.4,77.559201037,0.7604716103,0.247356402,0.1833122619,0.0783841247,0.385,2.87987671541465E-09,8.9079627150253E-10,1.08862733249492E-08,1.46569463118664E-08,0.00028343602777887200
Indiana,Clark,110232,13.083622095860700,Relatively Low,77.49840865690640,92.3913043478261,18019,0.844979645951915,0.338560180664063,0.08834,7,44.76923076923080,75.289408171,0.8910479716,0.2254885152,0.1819514323,0.0882229866,0.377,3.39814217300266E-09,8.21211057708317E-10,1.01757013708279E-08,1.43950546015388E-08,0.0015867956588368300
Indiana,Hancock,70002,5.778959308207220,Very Low,16.54996817313810,15.217391304347800,18059,0.859785284340749,0.043771405220032,0.00166,8,79.6,79.085412398,0.4688866032,0.1900774711,0.1809380232,0.073133745,0.384,1.81020888515305E-09,7.80646826292764E-10,1.06551088627585E-08,1.32459645742043E-08,0.0009272440121234510
Indiana,Dearborn,50047,6.876833470655910,Very Low,27.27562062380650,33.69565217391310,18029,0.856992124455569,0.426983337402344,0.00707,4,16.7,77.501015138,0.6869342818,0.2277568755,0.1857473352,0.0732639574,0.317,2.6125937682882E-09,6.7759982234814E-10,1.00756556788459E-08,1.33658492694823E-08,0.0006689206583897800
Indiana,Wabash,32888,11.35178085620910,Relatively Low,68.36409929980900,83.69565217391310,18169,0.868539797116108,0.082229499816895,0.06259,1,73.125,76.020187864,0.6855387983,0.2448237201,0.1755331828,0.0908935442,0.342,2.59200906126264E-09,8.24636638348961E-10,1.01722458389259E-08,1.35888915385375E-08,0.00044691146491942200
Indiana,Ripley,28818,7.629373349233770,Very Low,34.88224061107580,47.82608695652170,18137,0.883028063467065,0.317255001068115,0.02112,0,48.66666666666670,76.923786211,0.5201610105,0.2335072009,0.1832679802,0.0918670165,0.313,1.96284437026254E-09,7.91900341352618E-10,1.01008184164922E-08,1.28555631281074E-08,0.0003704716182257990
Indiana,Howard,82752,13.455919800387800,Relatively Moderate,78.86696371737750,93.47826086956520,18067,0.867178884679641,0.048089151382446,0.00721,3,76.0,74.487423665,0.6858807038,0.2515838692,0.1707389306,0.0811803038,0.352,2.60351178935783E-09,8.06400957191681E-10,9.83984500415056E-09,1.32497577507001E-08,0.0010964439533859300
Indiana,Bartholomew,76794,11.403923198369800,Relatively Low,68.71419478039470,84.78260869565220,18005,0.868887869783174,0.208675098419189,0.00578,6,60.93333333333330,78.282610989,0.6425111337,0.2070280327,0.1630187387,0.0956372421,0.318,2.45517412106194E-09,8.01820187439387E-10,1.00779487453666E-08,1.33349430538679E-08,0.0010240436168787300
Indiana,Morgan,68894,8.756829744826290,Relatively Low,46.78548695098660,60.86956521739130,18109,0.882667997358277,0.302973327636719,0.03545,1,49.61538461538460,76.392622423,0.5421081662,0.2472461052,0.1741704992,0.0853825019,0.38,2.05076893934335E-09,8.0097605120199E-10,1.05540928447873E-08,1.34058378353327E-08,0.0009235817918274090
Indiana,Jay,21253,7.155646233634200,Very Low,30.33099936346280,39.130434782608700,18075,0.862024370954866,0.055116963386536,0.00077,3,86.28571428571430,75.134196929,0.3935444408,0.2755726712,0.1682193537,0.1074065254,0.335,1.50037146074771E-09,8.22061637630001E-10,1.02595515394377E-08,1.25819846378154E-08,0.00026740491950749100
Indiana,Marion,903393,22.21710935540320,Relatively Moderate,94.93952896244430,100.0,18097,0.674534322729253,0.119624338150024,0.06085,37,58.05357142857140,75.981103674,0.8886132613,0.2170952964,0.1900639946,0.1197722579,0.33,3.54214276481428E-09,7.35693972398777E-10,1.01957680663629E-08,1.44736048035759E-08,0.013075353264316900
Indiana,Huntington,37124,8.166730017696960,Relatively Low,40.64290260980270,54.34782608695650,18069,0.860063532710395,0.071947889328003,0.06756,0,69.77777777777780,77.71132309,0.7648421506,0.2358704244,0.1808856127,0.0859450504,0.391,2.88615655372098E-09,7.89527358910569E-10,1.09181316188744E-08,1.4593815531506E-08,0.0005417808077916280
Indiana,Grant,70061,12.765913278194400,Relatively Low,75.9707192870783,88.04347826086960,18053,0.865525474896481,0.053375382423401,0.00689,1,71.6875,74.470693725,0.6449665292,0.2560786332,0.154133438,0.0862470382,0.369,2.43890829364617E-09,7.85670067620991E-10,9.92391471364021E-09,1.31484930749074E-08,0.0009211965733210850
Indiana,Hamilton,274569,3.833973709267510,Very Low,4.964990451941440,2.1739130434782600,18057,0.792081083108625,0.062439603805542,0.02187,14,55.02564102564100,81.982576725,0.913158441,0.1393273292,0.2079774122,0.0546549821,0.257,3.51732062155434E-09,6.50161022171002E-10,9.82699559484603E-09,1.39944772385714E-08,0.003842449620917300
Indiana,Union,7516,4.108940209223050,Very Low,6.047103755569700,4.3478260869565200,18161,0.89747886895381,0.136197328567505,0.08888,0,83.5,76.050310303,0.702102182,0.2459076814,0.1779216537,0.0917986123,0.281,2.64940525619758E-09,8.86998733101797E-10,9.67917315474006E-09,1.32155771440394E-08,9.93282778146004E-05
Indiana,Decatur,25740,6.762801774204740,Very Low,26.002546148949700,32.608695652173900,18031,0.892720638044932,0.112959585189819,0.00072,0,84.5,76.787077643,0.6614219114,0.2306572977,0.1788511773,0.0776282514,0.342,2.49589694143325E-09,8.51664556668836E-10,1.01355763934921E-08,1.34831378915941E-08,0.00034705596932963300
Indiana,Rush,17392,6.409867626135140,Very Low,22.2151495862508,23.91304347826090,18139,0.905154079824701,0.042455158233643,0.00034,0,91.8,76.693923642,0.444399724,0.2634339687,0.1767354214,0.1028099911,0.299,1.67695670915655E-09,8.5655508668388E-10,1.0227570794453E-08,1.27610825902934E-08,0.00022194074841038300
Indiana,Johnson,139654,10.127166047450200,Relatively Low,59.0070019096117,76.08695652173910,18081,0.841880554758464,0.116809158325195,0.03083,1,64.22727272727270,78.152509516,0.8033210649,0.2124432427,0.1979690967,0.0855681629,0.327,3.03646424772566E-09,7.69133688392999E-10,1.03950475048974E-08,1.4200645441016E-08,0.001983176938419660
Indiana,Henry,49462,8.976591644526600,Relatively Low,48.82240611075750,65.21739130434780,18065,0.875006315670851,0.063587012290955,0.02187,0,77.3076923076923,75.766967758,0.6326270672,0.2492457655,0.1777183312,0.0809949693,0.306,2.38723866699583E-09,8.09183109265449E-10,9.76708904031675E-09,1.2963510816578E-08,0.000641201172009582
Indiana,Jennings,28525,6.00485449789412,Very Low,19.06429026098030,18.47826086956520,18079,0.888154036808286,0.333092231750488,0.04214,2,46.5,74.004667776,0.437826468,0.2656290626,0.1825600644,0.0936140289,0.424,1.66236485202574E-09,7.93707205594546E-10,1.07028749879595E-08,1.31589470455798E-08,0.00037535896447516200
Indiana,Delaware,117671,14.438411482422300,Relatively Moderate,82.30426479949080,96.7391304347826,18035,0.848866944359227,0.062420315742493,0.00667,14,68.36666666666670,74.769223768,0.7704362162,0.2497632945,0.1602887739,0.0940868884,0.337,2.97875369745762E-09,7.74878208111358E-10,9.77777397883875E-09,1.35314058844077E-08,0.0015922540618241400
Indiana,Owen,21575,7.099440602763430,Very Low,29.69446212603440,36.95652173913040,18119,0.889707405356714,0.411695976257324,0.04127,0,27.0,76.125751381,0.50396292,0.2665435805,0.178515333,0.1060770156,0.322,1.90172035268889E-09,7.4721160914733E-10,1.03721043150213E-08,1.30210362768575E-08,0.0002809288576732010
